question_id,paragraph_id,answers
54852,[11581],['Eugene Rogan']
54853,[11581],['1875']
54854,[11581],['Ottoman Public Debt Administration']
54855,[11581],['the detriment of local Ottoman interests']
54856,[11582],['Ottoman bashi-bazouks']
54857,[11582],['The Russo-Turkish War']
54858,[11582],['Romania']
54859,[11583],['Anatolia and Eastern Thrace']
54860,[11583],['1912–13']
54861,[11583],"['400,000']"
54862,[11584],"['Committee of Union and Progress,” and “Freedom and Accord Party”']"
54863,[11585],['Middle Eastern theatre']
54864,[11586],['In 1915']
54865,[11586],['ethnic Armenian']
54866,[11586],['1.5 million']
54867,[11586],['the Syrian desert']
54868,[11587],['Sultan was the highest position']
54869,[11587],"[""local administrative units based on the region's characteristics""]"
54870,[11587],['the state']
54871,[11587],['to defend and extend the land of the Muslims']
54872,[11587],['orthodox Islamic practice']
54873,[11588],['House of Habsburg']
54874,[11588],['1918–1922']
54875,[11589],['The highest position']
54876,[11589],"['pâdişâh or ""lord of kings""']"
54877,[11589],"['eliminating the unfit potential heirs, and establishing support among the ruling elite for a successor']"
54878,[11589],['Enderûn']
54879,[11590],['the supreme monarch']
54880,[11590],['Divan']
54881,[11590],['military officers and local elites']
54882,[11591],['Sharia']
54883,[11591],['three court systems']
54884,[11591],['Turkic Yassa and Töre']
54885,[11592],['Islamic courts']
54886,[11592],['the prophet Muhammad']
54887,[11592],['in Istanbul and Bursa.']
54888,[11592],['Jews and Christians']
54889,[11593],['Qadi']
54890,[11593],"['closing of the ijtihad, or Gate of Interpretation']"
54891,[11593],['judge']
54892,[11594],['Nizamiye']
54893,[11594],['the Mecelle']
54894,[11595],['13th century']
54895,[11595],"['Janissary, Sipahi, Akıncı and Mehterân']"
54896,[11595],['muskets and cannons']
54897,[11595],['Siege of Constantinople']
54898,[11596],['the Committee of Union and Progress']
54899,[11597],['June 1909']
54900,[11597],"[""the world's first specialized Reconnaissance Training Program was started""]"
54901,[11597],['the Naval Aviation School (Bahriye Tayyare Mektebi)']
54902,[11598],['Bayezid']
54903,[11598],['the Jews from different parts of Europe']
54904,[11598],['the conclusion of Reconquista']
54905,[11599],"[""consolidation and extension of the ruler's power""]"
54906,[11599],['the Middle East']
54907,[11599],['making the productive classes prosperous']
54908,[11599],['to increase the state revenues without damaging the prosperity of subjects']
54909,[11599],['the emergence of social disorder']
54910,[11600],['the treasury and chancery']
54911,[11600],['men of the pen']
54912,[11600],['a professional body']
54913,[11601],['its geopolitical structure']
54914,[11601],['Spanish and Portuguese']
54915,[11601],['Marco Polo']
54916,[11601],['1492']
54917,[11602],['The Anglo-Ottoman Treaty']
54918,[11603],['commercial centres and routes']
54919,[11603],['capitalist and mercantile economies']
54920,[11604],['the clustering of populations']
54921,[11604],['1700']
54922,[11604],['Improvements in health and sanitation']
54923,[11605],['the Crimean and Balkan regions']
54924,[11605],['3.8 million']
54925,[11605],['Muhacir']
54926,[11606],['Persian and Arabic']
54927,[11606],['Turkish']
54928,[11606],['Arabic']
54929,[11607],['15%']
54930,[11607],['people had to hire scribes']
54931,[11607],['Turkish']
54932,[11608],['the second half of the 15th century']
54933,[11608],['a Muslim minority']
54934,[11608],['60%']
54935,[11608],['19.1%']
54936,[11609],['heretical']
54937,[11609],['the Grim']
54938,[11609],['Anatolian Alevis (Qizilbash)']
54939,[11609],['Mamluk Sultanate']
54940,[11610],"[""Justinian's Code""]"
54941,[11610],['zimmi']
54942,[11610],['The Orthodox millet']
54943,[11611],['Sultanate of Rum']
54944,[11611],"['some of the traditions, art and institutions of cultures']"
54945,[11611],['Persianised']
54946,[11612],['Divan poetry']
54947,[11612],['mesnevî']
54948,[11612],"['gazels (which make up the greatest part of the repertoire of the tradition), or kasîdes.']"
54949,[11613],['the 19th century']
54950,[11613],"['the rules of sec (سجع, also transliterated as seci), or rhymed prose']"
54951,[11613],['Giritli Ali Aziz Efendi']
54952,[11613],['1796']
54953,[11614],['the latter half of the 19th century']
54954,[11614],['the influence of Romanticism']
54955,[11614],['the Symbolist and Parnassian movements']
54956,[11614],['Naturalist']
54957,[11615],"['İntibâh (""Awakening"")']"
54958,[11615],"['the one-act comedy ""Şair Evlenmesi"" (""The Poet\'s Marriage"").']"
54959,[11615],['Ahmed Midhat Efendi']
54960,[11615],['Henüz On Yedi Yaşında']
54961,[11616],['traditional Byzantine art']
54962,[11617],['muraqqa']
54963,[11617],['taswir']
54964,[11617],['hat']
54965,[11617],['Topkapi Palace']
54966,[11618],['carpet weaving']
54967,[11618],"[""it was customary to remove one's shoes""]"
54968,[11618],['the nomadic cultures of central Asia']
54969,[11619],['Ottoman classical music']
54970,[11619],['musicians and composers']
54971,[11619],['units called usul']
54972,[11620],"['the saz, the bağlama, the kemence']"
54973,[11620],"['the ud, the tanbur, the kanun, the ney']"
54974,[11620],['the violin and the piano']
54975,[11620],"['Janissary Music, Roma music, Belly dance, Turkish folk music']"
54976,[11621],"['the capital, Istanbul, and the regional capital cities']"
54977,[11621],"[""the Imperial Palace's kitchens""]"
54978,[11621],['the population']
54979,[11622],['a shared Ottoman cuisine']
54980,[11622],['former Ottoman territories']
54981,[11622],"['Balkan cuisine, Armenian cuisine, and Middle Eastern cuisine']"
54982,[11622],['Ottoman cuisine']
54983,[11623],['15th Century']
54984,[11623],['Sultan Mehmet II']
54985,[11623],['Georgios Amiroutzes']
54986,[11623],['originally from Samarkand']
54987,[11624],['19th century']
54988,[11624],['Galatasaray Sports Club']
54989,[11624],['1914']
54990,[11624],['Turkish Fatherland Football Club']
54991,[11625],['Philosophy of space and time']
54992,[11625],['early analytic philosophy']
54993,[11625],['the mind']
54994,[],[]
54995,[],[]
54996,[],[]
54997,[11626],['late 2nd millennium BC']
54998,[11626],['Indian philosophy and Hindu philosophy']
54999,[11626],['ancient Hindu cosmology']
55000,[11626],"['4,320,000 years']"
55001,[],[]
55002,[],[]
55003,[],[]
55004,[11627],['St. Augustine']
55005,[11627],['Augustine']
55006,[11627],['the knowledge of the movement of things']
55007,[11627],['where there are no creatures to measure its passing']
55008,[],[]
55009,[],[]
55010,[],[]
55011,[11628],['Book of Optics']
55012,[11628],['next to nothing']
55013,[],[]
55014,[],[]
55015,[],[]
55016,[11629],['1781']
55017,[11629],['a priori notion']
55018,[11629],['sense experience']
55019,[],[]
55020,[11630],['the principle of sufficient reason and the identity of indiscernibles']
55021,[11630],['identity of indiscernibles']
55022,[],[]
55023,[],[]
55024,[11631],['two']
55025,[11631],['absolute space']
55026,[11631],['five feet']
55027,[11631],['absolute space exists']
55028,[],[]
55029,[],[]
55030,[],[]
55031,[11632],['the water will become concave']
55032,[],[]
55033,[],[]
55034,[],[]
55035,[11633],['objects']
55036,[11633],['space']
55037,[11633],['independently']
55038,[11633],['many centuries']
55039,[],[]
55040,[],[]
55041,[],[]
55042,[],[]
55043,[11634],['problematic']
55044,[11634],['would remain flat.']
55045,[],[]
55046,[],[]
55047,[],[]
55048,[11635],['the bucket could be seen as rotating']
55049,[11635],['increases the curvature']
55050,[11635],"[""Mach's Principle""]"
55051,[11635],['effects of other objects in the universe']
55052,[],[]
55053,[],[]
55054,[],[]
55055,[11636],['relativity']
55056,[11636],['all observers']
55057,[11636],['the same']
55058,[11636],['Maxwell']
55059,[],[]
55060,[],[]
55061,[],[]
55062,[11637],['does not accelerate']
55063,[11637],['force']
55064,[11637],['the surface of the planet']
55065,[],[]
55066,[],[]
55067,[],[]
55068,[],[]
55069,[11638],['partially']
55070,[11638],['contrary']
55071,[],[]
55072,[],[]
55073,[],[]
55074,[],[]
55075,[11639],['two']
55076,[11639],['coordinating units of length with certain physical objects']
55077,[11639],['separated objects']
55078,[11639],['by definition']
55079,[],[]
55080,[],[]
55081,[],[]
55082,[],[]
55083,[],[]
55084,[11640],['all differentiable transformations']
55085,[11640],['classical mechanics']
55086,[11640],['single formulation']
55087,[11640],['every']
55088,[],[]
55089,[11641],['two']
55090,[11641],['fundamental']
55091,[11641],['physically possible process']
55092,[11641],['the future']
55093,[],[]
55094,[11642],['statistical mechanics']
55095,[11642],['not an absolute law']
55096,[],[]
55097,[],[]
55098,[11643],['weak nuclear force']
55099,[11643],['macroscopic']
55100,[],[]
55101,[11644],['Tim Maudlin']
55102,[11644],['asymmetry']
55103,[11644],['Maudlin']
55104,[],[]
55105,[],[]
55106,[],[]
55107,[11645],['two']
55108,[11645],['each other']
55109,[11645],['The B-series']
55110,[],[]
55111,[],[]
55112,[11646],['Presentism']
55113,[11646],['exist']
55114,[11646],['special language']
55115,[],[]
55116,[],[]
55117,[],[]
55118,[11647],['somewhat similar']
55119,[11647],['endurantist']
55120,[11647],['perdurantist']
55121,[11647],['Endurantism']
55122,[11647],['David Lewis']
55123,[],[]
55124,[],[]
55125,[],[]
55126,[11648],['in a non-arbitrary way']
55127,[11648],['two']
55128,[11648],['temporal']
55129,[11648],['implications of form and functional capacity']
55130,[],[]
55131,[],[]
55132,[],[]
55133,[11649],['the Neolithic']
55134,[11649],['Copper Age']
55135,[],[]
55136,[],[]
55137,[],[]
55138,[11650],"['10,200 – 8,800 BC']"
55139,[11650],"['Levant (Jericho, modern-day West Bank)']"
55140,[11650],['wild cereals']
55141,[11650],['The Natufian period']
55142,[],[]
55143,[],[]
55144,[],[]
55145,[],[]
55146,[11651],['pottery']
55147,[],[]
55148,[],[]
55149,[],[]
55150,[11652],"['roughly 10,000 years ago']"
55151,[11652],['Turkey']
55152,[11652],['nomadic hunter-gatherer tribes']
55153,[11652],['Göbekli Tepe']
55154,[],[]
55155,[],[]
55156,[],[]
55157,[],[]
55158,[11653],['the Mesolithic era']
55159,[11653],"['3,000 inhabitants']"
55160,[11653],['Ain Ghazal']
55161,[],[]
55162,[],[]
55163,[],[]
55164,[],[]
55165,[11654],"['Around 10,200 BC']"
55166,[11654],['2']
55167,[11654],['stone and marble']
55168,[],[]
55169,[],[]
55170,[],[]
55171,[],[]
55172,[11655],['Jacques Cauvin and Oliver Aurenche']
55173,[11655],['2002']
55174,[11655],['Danielle Stordeur and Frédéric Abbès']
55175,[],[]
55176,[],[]
55177,[],[]
55178,[],[]
55179,[],[]
55180,[11656],"['6,000 BC']"
55181,[11656],"['fishing, hunting, and the gathering of wild plants']"
55182,[11656],['the Middle East']
55183,[],[]
55184,[],[]
55185,[],[]
55186,[],[]
55187,[],[]
55188,[11657],['7th millennium BC']
55189,[11657],"['Vashtëmi, southeastern Albania']"
55190,[],[]
55191,[],[]
55192,[],[]
55193,[],[]
55194,[],[]
55195,[11658],['2012']
55196,[11658],"['Pottery, stone projectile points, and possible houses']"
55197,[11658],['accelerator mass spectrometry (AMS)']
55198,[],[]
55199,[],[]
55200,[],[]
55201,[11659],['crop domestication and sedentary lifestyles']
55202,[11659],['Archaic Era']
55203,[11659],['bow and arrow']
55204,[],[]
55205,[],[]
55206,[],[]
55207,[11660],['social stratification']
55208,[],[]
55209,[],[]
55210,[],[]
55211,[11661],['domestication of large animals']
55212,[11661],['Possession of livestock']
55213,[],[]
55214,[],[]
55215,[],[]
55216,[],[]
55217,[],[]
55218,[11662],['4800 BC and 4600 BC']
55219,[11662],['required considerable time and labour to construct']
55220,[],[]
55221,[],[]
55222,[],[]
55223,[],[]
55224,[11663],['Linearbandkeramik']
55225,[11663],['weapon-traumatized bones']
55226,[11663],['the Talheim Death Pit']
55227,[],[]
55228,[],[]
55229,[],[]
55230,[],[]
55231,[],[]
55232,[11664],['Marxist concept of primitive communism']
55233,[11664],['inter-group conflict']
55234,[],[]
55235,[],[]
55236,[11665],['paleolithic']
55237,[11665],['mud brick houses']
55238,[11665],['Doorways were made on the roof']
55239,[],[]
55240,[],[]
55241,[],[]
55242,[11666],['nomadic hunter-gatherer subsistence technique']
55243,[11666],['the Bronze Age']
55244,[],[]
55245,[],[]
55246,[],[]
55247,[],[]
55248,[11667],['drought or pests']
55249,[11667],['hunter-gatherer communities']
55250,[11667],['agrarian communities']
55251,[],[]
55252,[],[]
55253,[],[]
55254,[],[]
55255,[],[]
55256,[11668],['local plant and animal resources']
55257,[],[]
55258,[],[]
55259,[],[]
55260,[],[]
55261,[],[]
55262,[11669],['farmers']
55263,[11669],"['tending, harvesting and processing of crops']"
55264,[11669],['sickle blades and grinding stones']
55265,[11669],"['pottery, bone implements)']"
55266,[11669],['stone axe']
55267,[],[]
55268,[],[]
55269,[],[]
55270,[11670],['houses and villages']
55271,[11670],['humans and animals']
55272,[11670],['wattle and daub']
55273,[],[]
55274,[],[]
55275,[],[]
55276,[11671],['spindle whorls or loom weights']
55277,[11671],['Ötzi the Iceman']
55278,[],[]
55279,[],[]
55280,[],[]
55281,[],[]
55282,[],[]
55283,[11672],['F. A. Hayek']
55284,[11672],['Nobel Memorial Prize']
55285,[11672],['philosopher']
55286,[11673],['Order of the Companions of Honour']
55287,[11673],['services to the study of economics']
55288,[11674],['August von Hayek']
55289,[11674],['botany']
55290,[11674],['her mother']
55291,[11674],['three']
55292,[11675],"[""His father's""]"
55293,[11675],['Gustav Edler von Hayek']
55294,[11675],['systematic works in biology']
55295,[11676],['Hayek']
55296,[11676],['on only a few occasions']
55297,[11676],['both were officers']
55298,[11677],['they were somehow of a different generation']
55299,[11677],['adults']
55300,[11677],['read fluently and frequently']
55301,[11677],['his father']
55302,[11677],['Aristotle']
55303,[11678],['University of Vienna']
55304,[11678],['The Sensory Order']
55305,[11678],['the Geistkreis']
55306,[11678],['Herbert Furth']
55307,[11679],['research assistant']
55308,[11679],['University of Vienna']
55309,[11679],['the Austrian government']
55310,[11679],['macroeconomic data']
55311,[11679],['Jeremiah Jenks']
55312,[11680],"[""reading von Mises' book Socialism""]"
55313,[11680],['Eric Voegelin']
55314,[11681],['director']
55315,[11681],['1931']
55316,[11682],['The Road to Serfdom']
55317,[11682],['Alexis de Tocqueville']
55318,[11682],['March 1944']
55319,[11682],['United States']
55320,[11682],['Max Eastman']
55321,[11683],['an outside foundation']
55322,[11683],['departmental autonomy and control']
55323,[11683],"[""sick of Hutchins' meddling""]"
55324,[11683],['Committee on Social Thought']
55325,[11684],['The Road to Serfdom']
55326,[11684],['Mont Pèlerin Society']
55327,[11684],['Intercollegiate Studies Institute']
55328,[11685],['the liberal order']
55329,[11685],['The Creative Powers of a Free Civilization']
55330,[11686],['West Germany']
55331,[11686],"['Law, Legislation and Liberty']"
55332,[11686],"['University of California, Los Angeles']"
55333,[11686],['1979']
55334,[11687],['British Conservative Party']
55335,[11687],['Hayek']
55336,[11687],['The Constitution of Liberty']
55337,[11688],['Lib-Lab pact']
55338,[11688],"[""all title to the name 'Liberal'""]"
55339,[11689],['the Conservative Party']
55340,[11689],['Hayek']
55341,[11689],['limited democracy']
55342,[11689],['unlimited']
55343,[11690],['Margaret Thatcher']
55344,[11690],['Prime Minister']
55345,[11690],"['""I\'ve just had the happiest day of my life.""']"
55346,[11691],"['a ""lifetime of looking beyond the horizon""']"
55347,[11691],"['Freiburg, Germany']"
55348,[11691],['American Economic Review']
55349,[11692],['Theory of Money and Credit']
55350,[11692],['capital']
55351,[11692],['Austrian Theory of the Business Cycle']
55352,[11692],['artificially low interest rates']
55353,[11693],['London School of Economics']
55354,[11693],['narrow approach']
55355,[11693],['Alfred Marshall']
55356,[11693],['Lionel Robbins']
55357,[11694],['Prices and Production']
55358,[11695],['works were largely ignored']
55359,[11695],['Nicholas Kaldor']
55360,[11695],['Lionel Robbins']
55361,[11696],['the dynamics of capital']
55362,[11696],['macroeconomics']
55363,[11696],['The Road to Serfdom']
55364,[11697],['Ludwig von Mises']
55365,[11698],['general equilibrium theory']
55366,[11698],['who was responsible for solving the equations']
55367,[11698],['free market']
55368,[11699],['The Use of Knowledge in Society']
55369,[11699],['central planning']
55370,[11699],['the Nobel prize']
55371,[11700],['collectivism']
55372,[11700],['a central authority']
55373,[11700],['totalitarianism']
55374,[11701],"['creating a ""safety net""']"
55375,[11701],['all']
55376,[11701],['sufficient to preserve health']
55377,[11701],['social insurance']
55378,[11702],"['""Marshallian""']"
55379,[11702],['Abba Lerner']
55380,[11703],['During World War II']
55381,[11703],['fundamental misconceptions about the social science']
55382,[11703],['Karl Popper']
55383,[11703],['scientism']
55384,[11703],['simple two-variable linear relationships']
55385,[11704],['1952']
55386,[11705],['the latter half of his career']
55387,[11705],['a market order']
55388,[11705],['to enforce the legal order']
55389,[11705],['would be self-regulating']
55390,[11705],['good men']
55391,[11706],['social justice']
55392,[11706],['there is no point in calling the outcome just or unjust']
55393,[11706],"[""the results of the individual's efforts are necessarily unpredictable""]"
55394,[11707],['non-interventionist policy']
55395,[11707],['prima facie']
55396,[11707],['spontaneous orders']
55397,[11707],['analysis of markets']
55398,[11707],['our ability to manipulate nature']
55399,[11708],['Hayek']
55400,[11708],['The economic calculation problem']
55401,[11709],['confused and contradictory']
55402,[11710],['a transitional period']
55403,[11710],['a liberal government']
55404,[11710],['Pinochet']
55405,[11711],['totalitarianism']
55406,[11711],['Venezuela']
55407,[11711],['the want to “organize the whole of society” to attain a “definite social goal”']
55408,[11712],['Churchill']
55409,[11713],['Joseph Schumpeter']
55410,[11713],"[""Hayek's""]"
55411,[11713],['Prices and Production']
55412,[11714],['Free to Choose']
55413,[11715],['Alfred Tarski']
55414,[11715],['Logik der Forschung']
55415,[11715],['the inaugural meeting']
55416,[11716],['The Road to Serfdom']
55417,[11716],['Carl Menger']
55418,[11717],['conservative governments']
55419,[11717],['director of the Hayekian Centre for Policy Studies']
55420,[11718],['conservatism']
55421,[11718],"['""Conservatism is only as good as what it conserves.""']"
55422,[11718],['belief in the free market']
55423,[11718],['libertarian']
55424,[11719],['James M. Buchanan']
55425,[11720],['neoliberalism']
55426,[11720],['Samuel Brittan']
55427,[11720],['Raymond Plant']
55428,[11721],['people in authority who think they know how to run things better']
55429,[11721],['mistakes the nature of the conservative outlook']
55430,[11721],['to function smoothly']
55431,[11722],['the condition of having at least three loose or liquid bowel movements each day']
55432,[11722],"['decreased urination, loss of skin color, a fast heart rate, and a decrease in responsiveness']"
55433,[],[]
55434,[],[]
55435,[],[]
55436,[],[]
55437,[],[]
55438,[11723],"['a virus, bacteria, or parasite']"
55439,[11723],"['short duration watery diarrhea, short duration bloody diarrhea, and if it lasts for more than two weeks, persistent diarrhea']"
55440,[11723],['dysentery']
55441,[],[]
55442,[],[]
55443,[],[]
55444,[11724],"['improved sanitation, clean drinking water, and hand washing with soap']"
55445,[11724],['Breastfeeding for at least six months']
55446,[11724],"['cases such as those who have bloody diarrhea and a high fever, those with severe diarrhea following travelling, and those who grow specific bacteria or parasites']"
55447,[],[]
55448,[],[]
55449,[],[]
55450,[],[]
55451,[11725],['1.7 to 5 billion cases']
55452,[11725],['average three times a year']
55453,[11725],['malnutrition']
55454,[],[]
55455,[],[]
55456,[],[]
55457,[11726],"['an increase in the active secretion, or there is an inhibition of absorption']"
55458,[11726],['. There is little to no structural damage.']
55459,[],[]
55460,[],[]
55461,[],[]
55462,[],[]
55463,[],[]
55464,[11727],['s when too much water is drawn into the bowels']
55465,[11727],"['If a person drinks solutions with excessive sugar or excessive salt, these can draw water from the body into the bowel']"
55466,[11727],['alleviate constipation by drawing water into the bowels']
55467,[],[]
55468,[],[]
55469,[],[]
55470,[],[]
55471,[11728],['when there is damage to the mucosal lining or brush border']
55472,[11728],['a passive loss of protein-rich fluids and a decreased ability to absorb these lost fluids']
55473,[],[]
55474,[],[]
55475,[11729],['a negative impact on both physical fitness and mental development']
55476,[11729],['reduces physical fitness and work productivity in adults']
55477,[11729],['significantly lower scores on a series of tests of intelligence']
55478,[],[]
55479,[],[]
55480,[],[]
55481,[11730],['irritable bowel syndrome']
55482,[11730],['abdominal discomfort relieved by defecation and unusual stool (diarrhea or constipation) for at least 3 days a week over the previous 3 months']
55483,[11730],"['a combination of dietary changes, soluble fiber supplements, and/or medications']"
55484,[],[]
55485,[],[]
55486,[],[]
55487,[11731],['Poverty']
55488,[11731],['from the conditions under which impoverished people live']
55489,[],[]
55490,[],[]
55491,[],[]
55492,[],[]
55493,[],[]
55494,[11732],"['for health and functioning, including the prevention of infectious diarrhea']"
55495,[11732],"['greater number of instances of diarrhea, severe diarrhea, and diarrhea associated with fever']"
55496,[11732],['cause an increase in the severity of diarrheal episodes']
55497,[11732],['127 million']
55498,[],[]
55499,[],[]
55500,[],[]
55501,[11733],['diarrhea may function as an evolved expulsion defense mechanism']
55502,[11733],['there might be a delay in recovery.']
55503,[11733],['caused people to stay feverish twice as long as those not so treated.']
55504,[],[]
55505,[],[]
55506,[],[]
55507,[11734],['Basic sanitation techniques']
55508,[11734],['access to soap and water is limited']
55509,[],[]
55510,[],[]
55511,[],[]
55512,[],[]
55513,[11735],['water contamination']
55514,[11735],['22–27% reduction in disease incidence']
55515,[],[]
55516,[],[]
55517,[11736],['20%']
55518,[11736],['(2-3%) decrease in total diarrheal disease incidence']
55519,[],[]
55520,[],[]
55521,[],[]
55522,[],[]
55523,[11737],['promoting better eating practices']
55524,[11737],['Zinc']
55525,[11737],['zinc supplementation']
55526,[],[]
55527,[],[]
55528,[],[]
55529,[],[]
55530,[],[]
55531,[11738],['replacing lost fluid and salts is the only treatment needed']
55532,[11738],['BRAT diet']
55533,[],[]
55534,[],[]
55535,[],[]
55536,[],[]
55537,[11739],"['salted rice water, salted yogurt drinks, vegetable and chicken soups with salt']"
55538,[11739],['Pedialyte']
55539,[11739],['one liter water with one teaspoon salt (3 grams) and two tablespoons sugar (18 grams) added']
55540,[],[]
55541,[],[]
55542,[],[]
55543,[11740],"['A too rich solution in the gut draws water from the rest of the body, just as if the person were to drink sea water']"
55544,[11740],['A nasogastric tube']
55545,[],[]
55546,[],[]
55547,[11741],['a child with diarrhea continue to be fed']
55548,[11741],['Continued feeding speeds the recovery of normal intestinal function']
55549,[11741],['children whose food is restricted have diarrhea of longer duration and recover intestinal function more slowly']
55550,[],[]
55551,[],[]
55552,[],[]
55553,[11742],['they are usually not used except in specific situations']
55554,[11742],['may increase the risk of hemolytic uremic syndrome in people infected with Escherichia coli O157:H7']
55555,[11742],['some bacteria are developing antibiotic resistance']
55556,[],[]
55557,[],[]
55558,[11743],['any type']
55559,[],[]
55560,[],[]
55561,[11744],['triconsonantal Semitic']
55562,[11744],['same as school does in the English language']
55563,[11744],['lower schools and specialised']
55564,[11744],['danişmends']
55565,[],[]
55566,[],[]
55567,[],[]
55568,[],[]
55569,[11745],['Islamic institutions']
55570,[11745],"[""memorization of the Qur'an""]"
55571,[11745],['Islamic law']
55572,[11745],['logic']
55573,[11745],['ʻālim']
55574,[],[]
55575,[],[]
55576,[],[]
55577,[11746],['approximately twelve years']
55578,[11746],['provide them with education and training']
55579,[11746],['they study separately from the men']
55580,[],[]
55581,[],[]
55582,[],[]
55583,[11747],['education in the light of Islam itself']
55584,[11747],['Quran']
55585,[11747],['Muslim education']
55586,[11747],['monotheism']
55587,[],[]
55588,[],[]
55589,[11748],['the estate of Hazrat Zaid bin Arkam']
55590,[11748],"[""Hazrat 'Ubada bin Samit""]"
55591,[],[]
55592,[],[]
55593,[],[]
55594,[],[]
55595,[11749],['ruling elite']
55596,[11749],['through a religious endowment']
55597,[11749],['Guaranteed positions within the new madaris']
55598,[11749],['Cairo']
55599,[],[]
55600,[],[]
55601,[],[]
55602,[],[]
55603,[11750],['royal courts']
55604,[11750],['Caliphate']
55605,[11750],['maktab and madrasa institutions']
55606,[11750],['several centuries']
55607,[],[]
55608,[],[]
55609,[],[]
55610,[11751],['10th century']
55611,[11751],['maktab']
55612,[11751],['two']
55613,[],[]
55614,[],[]
55615,[],[]
55616,[],[]
55617,[],[]
55618,[11752],['14']
55619,[11752],['flexibility']
55620,[],[]
55621,[],[]
55622,[],[]
55623,[11753],['philosophy and the secular sciences']
55624,[11753],['its founder']
55625,[],[]
55626,[],[]
55627,[],[]
55628,[11754],['fiqh']
55629,[11754],['9th century']
55630,[11754],['ten or more years']
55631,[],[]
55632,[],[]
55633,[11755],['licence to teach']
55634,[11755],['individual scholar-teacher']
55635,[],[]
55636,[],[]
55637,[],[]
55638,[11756],['whether certain opinions of law were orthodox']
55639,[11756],['process of scholarly research']
55640,[],[]
55641,[],[]
55642,[],[]
55643,[],[]
55644,[11757],['10th century']
55645,[11757],['princely patrons']
55646,[11757],"[""further the rulers' agenda""]"
55647,[],[]
55648,[],[]
55649,[],[]
55650,[11758],"['Cairo, Egypt']"
55651,[11758],['Maimonides']
55652,[11758],['largest university of the Medieval world']
55653,[11759],['Islamic religious law of sharīʻah']
55654,[11759],['supply religious needs']
55655,[11759],['the teacher']
55656,[11759],['Ptolemaic astronomy']
55657,[11759],['al-Azhar']
55658,[],[]
55659,[],[]
55660,[],[]
55661,[],[]
55662,[11760],['corporate element']
55663,[11760],['Medievalist specialists']
55664,[11760],['madrasa and jāmiʻah']
55665,[],[]
55666,[],[]
55667,[],[]
55668,[11761],['11th and 12th centuries']
55669,[11761],['Western Islamic lands']
55670,[11761],['1947']
55671,[11761],['the donor']
55672,[],[]
55673,[],[]
55674,[],[]
55675,[],[]
55676,[],[]
55677,[11762],['European university']
55678,[11762],['degree and doctorate']
55679,[11762],['eighteen']
55680,[11762],['wearing academic robes']
55681,[],[]
55682,[],[]
55683,[11763],['overstating his case']
55684,[11763],['civil law']
55685,[11763],['parallel occurrence']
55686,[],[]
55687,[],[]
55688,[],[]
55689,[],[]
55690,[11764],['less than one percent']
55691,[11764],"['over 8,000']"
55692,[11764],['al-Ḍawʾ al-lāmiʻ']
55693,[11764],"['1,075']"
55694,[],[]
55695,[],[]
55696,[11765],"['music, dancing and poetry']"
55697,[11765],['Shuhda']
55698,[11765],['Baghdad']
55699,[11765],['Abbasid']
55700,[],[]
55701,[],[]
55702,[],[]
55703,[11766],['learned and scholarly families']
55704,[11766],['their desire for religious knowledge']
55705,[11766],['Khadijah']
55706,[],[]
55707,[],[]
55708,[11767],['Ottomans']
55709,[11767],['complete the classes in the lower one']
55710,[11767],['near mosques']
55711,[11767],['1331']
55712,[],[]
55713,[],[]
55714,[],[]
55715,[],[]
55716,[11768],['spiritual learning']
55717,[11768],['confirm the doctrines of Islam']
55718,[11768],['pluralistic']
55719,[11768],['Islam']
55720,[],[]
55721,[],[]
55722,[],[]
55723,[11769],['aid to the poor through soup kitchens']
55724,[11769],['medreses']
55725,[],[]
55726,[],[]
55727,[],[]
55728,[],[]
55729,[11770],['Deobandis']
55730,[11770],"['Mathematics, Computers and science']"
55731,[11770],['2015']
55732,[11770],['Hindu-Muslim friction']
55733,[],[]
55734,[],[]
55735,[],[]
55736,[11771],"['over 500,000']"
55737,[11771],"['6,000']"
55738,[11771],['after-school']
55739,[11771],['co-educational']
55740,[],[]
55741,[],[]
55742,[],[]
55743,[11772],['students']
55744,[11772],['Sekolah Agama']
55745,[11772],['Mindanao']
55746,[11772],['southern']
55747,[],[]
55748,[],[]
55749,[11773],['six']
55750,[11773],['2019']
55751,[11773],['the songkok for boys and tudong for girls']
55752,[],[]
55753,[],[]
55754,[],[]
55755,[11774],['16']
55756,[11774],['Muslim']
55757,[],[]
55758,[],[]
55759,[],[]
55760,[],[]
55761,[11775],['1983']
55762,[11775],['US']
55763,[11775],"['Cornwall, Ontario']"
55764,[11775],['AlMaghrib Institute']
55765,[],[]
55766,[],[]
55767,[],[]
55768,[11776],['varied curricula']
55769,[],[]
55770,[],[]
55771,[],[]
55772,[11777],['5.5 million']
55773,[11777],['Miami-Dade County']
55774,[11777],['44th']
55775,[11777],"['430,332']"
55776,[],[]
55777,[],[]
55778,[11778],['Alpha−World City']
55779,[11778],['33rd']
55780,[11778],"[""America's Cleanest City""]"
55781,[11778],['Capital of Latin America']
55782,[11778],['second']
55783,[],[]
55784,[],[]
55785,[],[]
55786,[],[]
55787,[11779],['international banks']
55788,[11779],['Port of Miami']
55789,[11779],['passenger']
55790,[11779],['two decades']
55791,[],[]
55792,[],[]
